col,row,plot_number,tree_no,plot_id,Phy_zone,X_tree_and_climber_position,forest_stand,bearing,distance,distance_unit_name,species,species_name,Species_Name,dbh,quality_class,crown_class,lopping,sample_tree_type,height,crown_height,base_tree_height,base_crown_height,base_slope,age,radial_growth,height_m,remarks,diameter_p
119,29,4,14,119-29-4,1,14,1,285,12.1,m,6651,Syzygium cumini,Eugenia jambolana,20.8,2,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,20.8
119,29,4,15,119-29-4,1,15,1,286,15.2,m,6615,Shorea robusta,Shorea robusta,56.7,1,1,0,1,30,16.6,0,0,NA,0,0,30,--,56.7
119,29,4,16,119-29-4,1,16,1,301,6.9,m,6615,Shorea robusta,Shorea robusta,40.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,40.8
119,29,4,17,119-29-4,1,17,1,303,11.1,m,6615,Shorea robusta,Shorea robusta,34.4,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,34.4
119,29,4,18,119-29-4,1,18,1,319,17.2,m,6615,Shorea robusta,Shorea robusta,53.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,53.3
119,29,4,19,119-29-4,1,19,1,348,9.9,m,6615,Shorea robusta,Shorea robusta,71.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,71.6
119,29,6,2,119-29-6,1,2,1,1,9.3,m,6615,Shorea robusta,Shorea robusta,60.4,1,1,0,2,29.1,6.6,0,0,NA,0,0,29.1,--,60.4
119,29,6,3,119-29-6,1,3,1,31,18.7,m,6615,Shorea robusta,Shorea robusta,47.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.5
119,29,6,4,119-29-6,1,4,1,33,3.2,m,6207,Cleistocalyx operculatus,Cleistocalyx operculatus,20.4,3,1,0,2,11.6,3.5,1.9,0,0,0,0,11.8,HOLLOW,20.4
119,29,6,5,119-29-6,1,5,1,72,12.5,m,6660,Terminalia alata,Terminalia tomentosa,32.3,1,1,0,1,23.5,5.5,0,0,NA,0,0,23.5,--,32.3
119,29,6,6,119-29-6,1,6,1,73,17.5,m,6615,Shorea robusta,Shorea robusta,38.9,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,38.9
119,29,6,8,119-29-6,1,8,1,110,10.6,m,6235,Dalbergia latifolia,Dalbergia latifolia,22,1,1,0,4,21,5.9,0,0,NA,0,0,21,--,22
119,29,6,9,119-29-6,1,9,1,133,18.6,m,6615,Shorea robusta,Shorea robusta,64.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,64.8
119,29,6,10,119-29-6,1,10,1,158,11.2,m,6615,Shorea robusta,Shorea robusta,77.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,77.1
119,29,6,11,119-29-6,1,11,1,180,0.5,m,6235,Dalbergia latifolia,Dalbergia latifolia,19.8,2,2,0,1,17.9,7.2,0.5,0,0,0,0,17.9,--,19.8
119,29,6,12,119-29-6,1,12,1,193,9.9,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,33.8,1,2,0,2,19.4,13.3,5.5,0,0,0,0,20.2,Debarked,33.8
119,29,6,13,119-29-6,1,13,1,203,1.8,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,42.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,debarked,42.8
119,29,6,14,119-29-6,1,14,1,230,12.6,m,6615,Shorea robusta,Shorea robusta,50.5,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,50.5
119,29,6,15,119-29-6,1,15,1,263,11.4,m,6660,Terminalia alata,Terminalia tomentosa,25.3,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,25.3
120,29,1,1,120-29-1,101,1,1,6,13.6,m,6370,Lannea coromandelica,Lannea coromandelica,29,2,3,0,1,17.8,10.5,5.6,1.7,0,0,0,18.7,--,29
120,29,1,2,120-29-1,101,2,1,24,8.8,m,6660,Terminalia alata,Terminalia tomentosa,72.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,72.2
120,29,1,3,120-29-1,101,3,1,45,16.4,m,6637,Sterculia villosa,OTHERS-1,47.9,1,2,0,2,25,5.2,6,0.8,0,0,0,25.7,--,47.9
120,29,1,4,120-29-1,101,4,1,67,6.9,m,6660,Terminalia alata,Terminalia tomentosa,77.1,1,2,0,2,40.5,18.5,1.5,0,0,0,0,40.5,--,77.1
120,29,1,5,120-29-1,101,5,1,80,13.2,m,6131,Bauhinia variegata,OTHERS-1,29,2,3,0,2,19.3,6.5,1.6,0,0,0,0,19.4,--,29
120,29,1,6,120-29-1,101,6,1,88,13.5,m,6113,Anogeissus latifolius,Anogeissus latifolia,27,2,2,0,1,15.7,7.5,2.6,0.5,0,0,0,15.9,--,27
120,29,1,7,120-29-1,101,7,1,96,12.2,m,6662,Terminalia bellirica,Terminalia bellirica,38.6,1,2,0,2,21.2,11.1,6.5,0.7,0,0,0,22.2,--,38.6
120,29,1,8,120-29-1,101,8,1,116,10.1,m,6370,Lannea coromandelica,Lannea coromandelica,20.5,2,3,0,2,15.7,6.5,0.7,0,0,0,0,15.7,--,20.5
120,29,1,9,120-29-1,101,9,1,175,14.4,m,6265,Dysoxylum gobara,Dysoxylum gobara,23,3,1,0,3,10.6,2.5,0.9,0,0,0,0,10.6,--,23
120,29,1,12,120-29-1,101,12,1,214,14.4,m,6637,Sterculia villosa,OTHERS-1,41.3,1,1,0,1,22.9,7.4,0,0,NA,0,0,22.9,--,41.3
120,29,1,14,120-29-1,101,14,1,229,14.6,m,6637,Sterculia villosa,OTHERS-1,48,1,1,0,0,3.5,NA,NA,NA,NA,0,0,NA,--,48
120,29,1,15,120-29-1,101,15,1,230,8.2,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,52.3,1,1,0,2,23.6,14.5,2.1,1,0,0,0,23.7,--,52.3
120,29,1,17,120-29-1,101,17,1,250,7.2,m,9999,Unknown,OTHERS-1,10.6,3,3,0,2,7.2,2.5,2,0.2,0,0,0,7.5,--,10.6
120,29,1,18,120-29-1,101,18,1,252,13.4,m,6637,Sterculia villosa,OTHERS-1,32.2,1,1,0,1,22.1,6.6,0,0,NA,0,0,22.1,--,32.2
120,29,1,19,120-29-1,101,19,1,274,7.7,m,6637,Sterculia villosa,OTHERS-1,33,2,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,33
120,29,1,20,120-29-1,101,20,1,287,14.8,m,6695,Xeromphis spinosa,OTHERS-1,22.2,3,3,0,2,14.9,3.7,0.8,0.8,0,0,0,14.9,--,22.2
120,29,1,21,120-29-1,101,21,1,320,17.6,m,6637,Sterculia villosa,OTHERS-1,31.9,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,31.9
120,29,1,22,120-29-1,101,22,1,326,15.6,m,6637,Sterculia villosa,OTHERS-1,35.4,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,35.4
120,29,1,24,120-29-1,101,24,1,341,5.7,m,6249,Dillenia indica,OTHERS-1,43.3,1,2,0,1,19.5,7.2,2.5,0,0,0,0,19.7,--,43.3
120,29,3,1,120-29-3,101,1,1,12,5.9,m,6131,Bauhinia variegata,OTHERS-1,14.9,2,2,0,1,11.2,5.4,0.9,0,0,0,0,11.2,--,14.9
120,29,3,2,120-29-3,101,2,1,26,12.5,m,9999,Unknown,OTHERS-1,67.3,1,1,0,2,34.8,11.9,3,0,0,0,0,34.9,--,67.3
120,29,3,3,120-29-3,101,3,1,64,12.1,m,6613,Sesbania grandiflora,OTHERS-1,50.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,50.4
120,29,3,4,120-29-3,101,4,1,75,3.9,m,6660,Terminalia alata,Terminalia tomentosa,29.9,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,29.9
120,29,3,8,120-29-3,101,8,1,82,14,m,6660,Terminalia alata,Terminalia tomentosa,47.8,1,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.8
120,29,3,9,120-29-3,101,9,1,111,14.6,m,6615,Shorea robusta,Shorea robusta,24,1,1,0,1,23.5,16.1,0,0,NA,0,0,23.5,--,24
120,29,3,10,120-29-3,101,10,1,142,10.2,m,6370,Lannea coromandelica,Lannea coromandelica,28.2,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,28.2
120,29,3,12,120-29-3,101,12,1,153,7.8,m,6660,Terminalia alata,Terminalia tomentosa,65.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,65.1
120,29,3,14,120-29-3,101,14,1,164,6.7,m,6370,Lannea coromandelica,Lannea coromandelica,12,2,3,0,4,9,4.5,0,0,NA,0,0,9,--,12
120,29,3,20,120-29-3,101,20,1,208,14.8,m,6637,Sterculia villosa,OTHERS-1,27,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,27
120,29,3,21,120-29-3,101,21,1,220,5.2,m,6113,Anogeissus latifolius,Anogeissus latifolia,31.3,1,1,0,1,29.8,13.3,0.9,0,0,0,0,29.8,--,31.3
120,29,3,22,120-29-3,101,22,1,226,7,m,6131,Bauhinia variegata,OTHERS-1,16.4,3,3,0,0,NA,NA,NA,NA,NA,0,0,NA,--,16.4
120,29,3,24,120-29-3,101,24,1,243,7.7,m,6615,Shorea robusta,Shorea robusta,47.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.4
120,29,3,25,120-29-3,101,25,1,244,7.7,m,6507,Phyllanthus emblica,Phyllanthus emblica,12.9,3,3,0,4,15.9,3.1,2.6,0.4,0,0,0,16.1,--,12.9
120,29,3,26,120-29-3,101,26,1,244,12.9,m,6246,Desmodium oojenense,Desmodium oojenense,21,2,3,0,4,16.3,3.1,2.6,0.4,0,0,0,16.5,--,21
120,29,3,28,120-29-3,101,28,1,274,16.3,m,6662,Terminalia bellirica,Terminalia bellirica,50.9,1,2,0,2,27.3,15.8,1.3,0.5,0,0,0,27.3,--,50.9
120,29,3,29,120-29-3,101,29,1,276,16.7,m,6370,Lannea coromandelica,Lannea coromandelica,55.6,1,2,0,2,25.2,14.9,2.5,0.2,0,0,0,25.3,--,55.6
120,29,3,32,120-29-3,101,32,1,286,10.5,m,6113,Anogeissus latifolius,Anogeissus latifolia,41.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,41.1
120,29,3,33,120-29-3,101,33,1,293,5.9,m,6615,Shorea robusta,Shorea robusta,12.9,1,2,0,4,13.5,7.9,0,0,NA,0,0,13.5,--,12.9
120,29,3,34,120-29-3,101,34,1,313,19.7,m,6246,Desmodium oojenense,Desmodium oojenense,69.5,3,3,0,2,25.8,12.2,3,0.7,0,0,0,26,--,69.5
120,29,3,35,120-29-3,101,35,1,315,5.2,m,6147,Buchanania latifolia,Buchanania latifolia,35.9,2,1,0,2,24.5,1.5,11.3,0,0,0,0,27,--,35.9
120,29,3,36,120-29-3,101,36,1,320,15.1,m,6370,Lannea coromandelica,Lannea coromandelica,31.1,2,2,0,2,23.4,9.5,3.4,0.8,0,0,0,23.6,--,31.1
120,29,3,38,120-29-3,101,38,1,343,15.9,m,6615,Shorea robusta,Shorea robusta,36.4,1,1,0,1,24.5,16.4,3,1,0,0,0,24.7,--,36.4
120,29,3,40,120-29-3,101,40,1,350,16.3,m,6615,Shorea robusta,Shorea robusta,60.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,60.7
120,29,4,1,120-29-4,101,1,1,25,15.4,m,6615,Shorea robusta,Shorea robusta,54.3,3,2,0,1,23.8,13.4,11.8,8,0,0,0,26.6,--,54.3
120,29,4,2,120-29-4,101,2,1,33,12.1,m,6660,Terminalia alata,Terminalia tomentosa,21.8,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,21.8
120,29,4,3,120-29-4,101,3,1,47,9.4,m,6615,Shorea robusta,Shorea robusta,60.4,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,60.4
120,29,4,5,120-29-4,101,5,1,70,11.9,m,6660,Terminalia alata,Terminalia tomentosa,23.5,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,23.5
120,29,4,6,120-29-4,101,6,1,86,8,m,6507,Phyllanthus emblica,Phyllanthus emblica,11.1,3,2,0,4,8,5.3,5,2.3,0,0,0,9.4,--,11.1
120,29,4,7,120-29-4,101,7,1,91,18.3,m,6089,Adina cordifolia,Adina cordifolia,75.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,75.8
120,29,4,8,120-29-4,101,8,1,120,14,m,6419,Mallotus philippensis,Mallotus philippensis,21.3,3,2,0,4,14.9,5.3,0,0,NA,0,0,14.9,--,21.3
120,29,4,9,120-29-4,101,9,1,133,18.3,m,6089,Adina cordifolia,Adina cordifolia,37.4,2,1,0,1,24,10.8,3.4,1.5,0,0,0,24.2,--,37.4
120,29,4,10,120-29-4,101,10,1,164,13.4,m,6651,Syzygium cumini,Eugenia jambolana,21.2,3,2,0,4,12.6,0,0,0,NA,0,0,12.6,--,21.2
120,29,4,12,120-29-4,101,12,1,174,13.5,m,6660,Terminalia alata,Terminalia tomentosa,42.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,42.9
120,29,4,13,120-29-4,101,13,1,184,6.4,m,6113,Anogeissus latifolius,Anogeissus latifolia,24,2,1,0,2,18.7,10.3,4,3.4,0,0,0,19.1,--,24
120,29,4,14,120-29-4,101,14,1,242,13.3,m,6662,Terminalia bellirica,Terminalia bellirica,41.4,1,1,0,2,24.9,9.6,0,0,NA,0,0,24.9,--,41.4
120,29,4,16,120-29-4,101,16,1,261,18.5,m,6089,Adina cordifolia,Adina cordifolia,31.2,1,2,0,4,18.4,12.1,0,0,NA,0,0,18.4,--,31.2
120,29,4,17,120-29-4,101,17,1,269,5.7,m,6370,Lannea coromandelica,Lannea coromandelica,15.7,2,2,0,2,11.3,7.4,5,2.3,0,0,0,12.4,--,15.7
120,29,4,18,120-29-4,101,18,1,293,10,m,6113,Anogeissus latifolius,Anogeissus latifolia,35.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,35.7
120,29,4,19,120-29-4,101,19,1,293,10,m,6113,Anogeissus latifolius,Anogeissus latifolia,35.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,35.7
120,29,4,20,120-29-4,101,20,1,305,11.8,m,6660,Terminalia alata,Terminalia tomentosa,23.9,2,2,0,2,21.3,7.8,0,0,NA,0,0,21.3,--,23.9
120,29,4,21,120-29-4,101,21,1,312,3.8,m,6113,Anogeissus latifolius,Anogeissus latifolia,15.8,3,6,0,3,2.9,0,0,0,NA,0,0,2.9,--,15.8
120,29,4,22,120-29-4,101,22,1,314,4.8,m,6246,Desmodium oojenense,Desmodium oojenense,14.2,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,14.2
120,29,4,23,120-29-4,101,23,1,322,7.8,m,6246,Desmodium oojenense,Desmodium oojenense,11.6,3,2,0,1,12.8,8,0,0,NA,0,0,12.8,--,11.6
120,29,4,24,120-29-4,101,24,1,334,15,m,6615,Shorea robusta,Shorea robusta,81.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,81.2
120,29,4,25,120-29-4,101,25,1,338,11,m,6615,Shorea robusta,Shorea robusta,20.2,3,6,0,3,8.3,1.9,0,0,NA,0,0,8.3,--,20.2
120,29,4,26,120-29-4,101,26,1,339,17.3,m,6615,Shorea robusta,Shorea robusta,60.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,60.3
120,29,4,27,120-29-4,101,27,1,355,7.6,m,6113,Anogeissus latifolius,Anogeissus latifolia,28,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,28
120,29,4,29,120-29-4,101,29,1,356,16.9,m,6615,Shorea robusta,Shorea robusta,36.2,2,1,0,1,24.3,18.1,0,0,NA,0,0,24.3,--,36.2
120,29,6,1,120-29-6,101,1,1,12,13.4,m,6662,Terminalia bellirica,Terminalia bellirica,23.9,1,1,0,1,19.8,12.3,0,0,NA,0,0,19.8,--,23.9
120,29,6,3,120-29-6,101,3,1,43,7.8,m,6662,Terminalia bellirica,Terminalia bellirica,23.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,23.9
120,29,6,4,120-29-6,101,4,1,50,10.4,m,6089,Adina cordifolia,Adina cordifolia,33.3,1,2,0,2,20.8,9.6,0,0,NA,0,0,20.8,--,33.3
120,29,6,5,120-29-6,101,5,1,66,7.4,m,6615,Shorea robusta,Shorea robusta,30.5,1,1,0,2,23.8,8.8,0,0,NA,0,0,23.8,--,30.5
120,29,6,7,120-29-6,101,7,1,110,10.3,m,6337,Gmelina arborea,OTHERS-1,21.5,1,1,0,4,NA,0,0,0,NA,0,0,NA,--,21.5
120,29,6,8,120-29-6,101,8,1,110,10.3,m,6637,Sterculia villosa,OTHERS-1,23.8,1,1,0,4,NA,0,0,0,NA,0,0,NA,--,23.8
120,29,6,11,120-29-6,101,11,1,143,8,m,6662,Terminalia bellirica,Terminalia bellirica,22.5,3,2,0,2,12.8,1.9,0,0,NA,0,0,12.8,--,22.5
120,29,6,12,120-29-6,101,12,1,164,12.5,m,6660,Terminalia alata,Terminalia tomentosa,37.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,37.3
120,29,6,14,120-29-6,101,14,1,176,10.4,m,6662,Terminalia bellirica,Terminalia bellirica,22.3,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,22.3
120,29,6,15,120-29-6,101,15,1,187,2.4,m,6662,Terminalia bellirica,Terminalia bellirica,10.2,2,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,10.2
120,29,6,16,120-29-6,101,16,1,194,18.8,m,6113,Anogeissus latifolius,Anogeissus latifolia,42.2,2,1,0,1,24.8,15.6,44,3,0,0,0,50.5,--,42.2
120,29,6,17,120-29-6,101,17,1,200,16,m,6662,Terminalia bellirica,Terminalia bellirica,33,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,33
120,29,6,18,120-29-6,101,18,1,203,14.3,m,6370,Lannea coromandelica,Lannea coromandelica,23.4,3,2,0,1,6.4,3.3,0,0,NA,0,0,6.4,--,23.4
120,29,6,22,120-29-6,101,22,1,235,13.8,m,6660,Terminalia alata,Terminalia tomentosa,69.7,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,69.7
120,29,6,28,120-29-6,101,28,1,295,7.1,m,6606,Saurauia roxburghii,OTHERS-1,44.3,1,1,0,1,26.8,9.5,0,0,NA,0,0,26.8,--,44.3
120,29,6,29,120-29-6,101,29,1,298,18.1,m,6113,Anogeissus latifolius,Anogeissus latifolia,45.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,45.1
120,29,6,32,120-29-6,101,32,1,351,13.8,m,6147,Buchanania latifolia,Buchanania latifolia,25.2,1,2,0,2,15.8,8.3,0,0,NA,0,0,15.8,--,25.2
120,29,6,33,120-29-6,101,33,1,354,13.3,m,6335,Garuga pinnata,OTHERS-1,26.9,2,1,0,4,16.4,6.8,0,0,NA,0,0,16.4,--,26.9
121,28,1,1,121-28-1,1,1,1,9,19.9,m,6660,Terminalia alata,Terminalia tomentosa,54.9,1,1,0,1,30.3,13.4,1.3,1.3,0,0,0,30.3,--,54.9
121,28,1,2,121-28-1,1,2,1,14,16.8,m,6660,Terminalia alata,Terminalia tomentosa,30.8,3,6,0,5,5.3,0,0,0,NA,0,0,5.3,--,30.8
121,28,1,3,121-28-1,1,3,1,31,15.8,m,6250,Dillenia pentagyna,Dillenia pentagyna,46.8,2,1,0,2,25.4,4.8,4.6,0,0,0,0,25.8,--,46.8
121,28,1,4,121-28-1,1,4,1,48,17.5,m,6369,Lagerstroemia parviflora,Lagerstroemia parviflora,35.3,1,1,0,5,26.1,12.7,0,0,NA,0,0,26.1,--,35.3
121,28,1,5,121-28-1,1,5,1,63,7.4,m,6615,Shorea robusta,Shorea robusta,76.9,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,76.9
121,28,1,6,121-28-1,1,6,1,78,16.4,m,6503,Phoenix humilis,OTHERS-1,44.3,1,6,0,3,12.3,0,0,0,NA,0,0,12.3,top regenerating,44.3
121,28,1,8,121-28-1,1,8,1,95,16.9,m,6503,Phoenix humilis,OTHERS-1,33.9,2,1,0,1,21.8,8.5,1.8,1.2,0,0,0,21.9,--,33.9
121,28,1,9,121-28-1,1,9,1,142,15.2,m,6662,Terminalia bellirica,Terminalia bellirica,36.5,1,3,0,2,26.2,13.6,2.5,0,0,0,0,26.3,--,36.5
121,28,1,10,121-28-1,1,10,1,146,13.6,m,6615,Shorea robusta,Shorea robusta,87.9,1,1,0,2,35.8,19.5,0,0,NA,0,0,35.8,--,87.9
121,28,1,11,121-28-1,1,11,1,151,1.3,m,6660,Terminalia alata,Terminalia tomentosa,55,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,55
121,28,1,13,121-28-1,1,13,1,196,2.7,m,6401,Litsea monopetala,Litsea spp,7.1,3,3,0,4,3.7,1.5,2,0,0,0,0,4.2,--,7.1
121,28,1,15,121-28-1,1,15,1,243,18.1,m,6113,Anogeissus latifolius,Anogeissus latifolia,56.3,1,1,0,2,30.9,21.3,0,0,NA,0,0,30.9,--,56.3
121,28,1,16,121-28-1,1,16,1,244,13.2,m,6662,Terminalia bellirica,Terminalia bellirica,31.1,1,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,31.1
121,28,1,17,121-28-1,1,17,1,268,6,m,6615,Shorea robusta,Shorea robusta,77.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,77.1
121,28,1,18,121-28-1,1,18,1,325,9.2,m,6568,Quercus semecarpifolia,Quercus spp,25.2,3,2,0,5,6.1,3.7,2.3,0.4,0,0,0,6.5,--,25.2
121,28,1,19,121-28-1,1,19,1,345,6.6,m,6615,Shorea robusta,Shorea robusta,22.5,1,1,0,5,16.5,10.4,0,0,NA,0,0,16.5,--,22.5
121,28,3,2,121-28-3,1,2,1,7,10.1,m,6113,Anogeissus latifolius,Anogeissus latifolia,26.3,1,1,0,1,25.5,11.6,0,0,NA,0,0,25.5,--,26.3
121,28,3,3,121-28-3,1,3,1,10,12.6,m,6127,Bauhinia purpurea,OTHERS-1,20,2,3,0,3,6.4,4,3.2,0,0,0,0,7.2,--,20
121,28,3,4,121-28-3,1,4,1,30,12.1,m,6147,Buchanania latifolia,Buchanania latifolia,21.7,2,2,0,2,16.1,2.9,8.5,0,0,0,0,18.2,--,21.7
121,28,3,5,121-28-3,1,5,1,33,7.5,m,6246,Desmodium oojenense,Desmodium oojenense,14.7,3,2,0,2,13.9,4.6,1.2,0,0,0,0,14,debarked,14.7
121,28,3,7,121-28-3,1,7,1,45,13.5,m,6127,Bauhinia purpurea,OTHERS-1,24,3,3,0,2,9.5,3.1,3,0,0,0,0,10,--,24
121,28,3,8,121-28-3,1,8,1,55,14,m,6639,Stereospermum personatum,OTHERS-1,28.2,2,1,0,2,21.8,8.4,1.6,0,0,0,0,21.9,--,28.2
121,28,3,9,121-28-3,1,9,1,73,11,m,6144,Bridelia retusa,OTHERS-1,41.5,1,2,0,1,19.1,8.3,0.8,1.5,0,0,0,19.1,--,41.5
121,28,3,10,121-28-3,1,10,1,134,17.3,m,6250,Dillenia pentagyna,Dillenia pentagyna,33.3,2,2,0,2,17.7,4.2,2.1,0,0,0,0,17.8,--,33.3
121,28,3,11,121-28-3,1,11,1,153,11.4,m,6503,Phoenix humilis,OTHERS-1,33.4,3,2,0,0,NA,NA,NA,NA,NA,0,0,NA,--,33.4
121,28,3,12,121-28-3,1,12,1,163,14.1,m,6660,Terminalia alata,Terminalia tomentosa,66.3,1,1,0,2,30.1,14.3,1.6,0,0,0,0,30.1,--,66.3
121,28,3,16,121-28-3,1,16,1,188,9.1,m,6615,Shorea robusta,Shorea robusta,81.5,1,1,0,2,8.8,0,0,0,NA,0,0,8.8,--,81.5
121,28,3,17,121-28-3,1,17,1,214,1.6,m,6660,Terminalia alata,Terminalia tomentosa,35.2,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,35.2
121,28,3,18,121-28-3,1,18,1,233,6.6,m,6147,Buchanania latifolia,Buchanania latifolia,21.8,3,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,21.8
121,28,3,20,121-28-3,1,20,1,250,4,m,6469,Nyctanthes arbor-tristis,OTHERS-1,20.1,3,1,0,2,12.5,3.1,3,1.4,0,0,0,12.9,--,20.1
121,28,3,21,121-28-3,1,21,1,271,18.8,m,6660,Terminalia alata,Terminalia tomentosa,65.6,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,65.6
121,28,3,22,121-28-3,1,22,1,300,13.6,m,6207,Cleistocalyx operculatus,Cleistocalyx operculatus,25.7,3,1,0,2,13.1,2.1,5.2,0.4,0,0,0,14.1,dia at 1.1,25.7
121,28,3,23,121-28-3,1,23,1,322,19.5,m,6660,Terminalia alata,Terminalia tomentosa,47.1,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.1
121,28,3,24,121-28-3,1,24,1,330,9,m,6113,Anogeissus latifolius,Anogeissus latifolia,24.2,1,1,0,1,18.2,11.5,0,0,NA,0,0,18.2,dia at 1.2,24.2
121,28,3,25,121-28-3,1,25,1,337,6.5,m,6615,Shorea robusta,Shorea robusta,55.3,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,55.3
121,28,3,26,121-28-3,1,26,1,355,12.4,m,6503,Phoenix humilis,OTHERS-1,26.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,26.8
121,28,4,1,121-28-4,1,1,1,5,8.1,m,6611,Semecarpus anacardium,Semecarpus anacardium,22.8,3,2,0,1,14.6,5.8,0,0,NA,0,0,14.6,--,22.8
121,28,4,2,121-28-4,1,2,1,17,6.8,m,6660,Terminalia alata,Terminalia tomentosa,36.7,1,1,0,1,27.4,14.3,0,0,NA,0,0,27.4,--,36.7
121,28,4,4,121-28-4,1,4,1,24,11.2,m,6651,Syzygium cumini,Eugenia jambolana,31.1,3,6,0,3,1.6,0,0,0,NA,0,0,1.6,--,31.1
121,28,4,5,121-28-4,1,5,1,35,3.8,m,5160,Debregeasia salicifolia,OTHERS-1,14.4,2,2,0,2,9.8,1.3,0,0,NA,0,0,9.8,--,14.4
121,28,4,7,121-28-4,1,7,1,77,12.3,m,6615,Shorea robusta,Shorea robusta,31.5,2,2,0,1,8.2,4.4,0,0,NA,0,0,8.2,--,31.5
121,28,4,8,121-28-4,1,8,1,102,2.5,m,6249,Dillenia indica,OTHERS-1,6.2,3,6,0,4,1.8,0,0,0,NA,0,0,1.8,--,6.2
121,28,4,9,121-28-4,1,9,1,114,9.3,m,6113,Anogeissus latifolius,Anogeissus latifolia,44.9,1,1,0,2,27.1,13.3,0,0,NA,0,0,27.1,--,44.9
121,28,4,11,121-28-4,1,11,1,121,17.8,m,6660,Terminalia alata,Terminalia tomentosa,47.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.8
121,28,4,12,121-28-4,1,12,1,134,5.6,m,6660,Terminalia alata,Terminalia tomentosa,47.8,1,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,47.8
121,28,4,13,121-28-4,1,13,1,145,15,m,6660,Terminalia alata,Terminalia tomentosa,36.4,1,2,0,1,29.2,6.9,3.3,0,0,0,0,29.4,--,36.4
121,28,4,14,121-28-4,1,14,1,167,17.5,m,6651,Syzygium cumini,Eugenia jambolana,30.4,2,1,0,4,16.2,4.4,0,0,NA,0,0,16.2,--,30.4
121,28,4,15,121-28-4,1,15,1,215,17.7,m,6615,Shorea robusta,Shorea robusta,89.6,2,1,0,0,NA,NA,NA,NA,NA,0,0,NA,--,89.6
